feature,day_comb,num_days,icc
carb_eaten,"(0, 2, 3, 4, 5)",5,0.98
carb_eaten,"(0, 2, 3, 4, 6)",5,0.98
carb_eaten,"(0, 2, 3, 5, 6)",5,0.98
carb_eaten,"(0, 2, 4, 5, 6)",5,0.98
carb_eaten,"(0, 3, 4, 5, 6)",5,0.98
carb_eaten,"(1, 2, 3, 4, 5)",5,0.98
carb_eaten,"(1, 2, 3, 4, 6)",5,0.98
carb_eaten,"(1, 2, 3, 5, 6)",5,0.98
carb_eaten,"(1, 2, 4, 5, 6)",5,0.98
carb_eaten,"(1, 3, 4, 5, 6)",5,0.98
carb_eaten,"(2, 3, 4, 5, 6)",5,0.98
carb_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
carb_eaten,"(0, 1, 2, 3, 4, 6)",6,0.99
carb_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
carb_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
carb_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
carb_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
carb_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
fat_eaten,"(0,)",1,0.66
fat_eaten,"(1,)",1,0.67
fat_eaten,"(2,)",1,0.68
fat_eaten,"(3,)",1,0.65
fat_eaten,"(4,)",1,0.62
fat_eaten,"(5,)",1,0.61
fat_eaten,"(6,)",1,0.61
fat_eaten,"(0, 1)",2,0.8
fat_eaten,"(0, 2)",2,0.83
fat_eaten,"(0, 3)",2,0.81
fat_eaten,"(0, 4)",2,0.82
fat_eaten,"(0, 5)",2,0.82
fat_eaten,"(0, 6)",2,0.81
fat_eaten,"(1, 2)",2,0.82
fat_eaten,"(1, 3)",2,0.82
fat_eaten,"(1, 4)",2,0.82
fat_eaten,"(1, 5)",2,0.81
fat_eaten,"(1, 6)",2,0.82
fat_eaten,"(2, 3)",2,0.81
fat_eaten,"(2, 4)",2,0.81
fat_eaten,"(2, 5)",2,0.82
fat_eaten,"(2, 6)",2,0.82
fat_eaten,"(3, 4)",2,0.8
fat_eaten,"(3, 5)",2,0.82
fat_eaten,"(3, 6)",2,0.81
fat_eaten,"(4, 5)",2,0.79
fat_eaten,"(4, 6)",2,0.8
fat_eaten,"(5, 6)",2,0.77
fat_eaten,"(0, 1, 2)",3,0.88
fat_eaten,"(0, 1, 3)",3,0.88
fat_eaten,"(0, 1, 4)",3,0.88
fat_eaten,"(0, 1, 5)",3,0.89
fat_eaten,"(0, 1, 6)",3,0.89
fat_eaten,"(0, 2, 3)",3,0.88
fat_eaten,"(0, 2, 4)",3,0.89
fat_eaten,"(0, 2, 5)",3,0.91
fat_eaten,"(0, 2, 6)",3,0.9
fat_eaten,"(0, 3, 4)",3,0.89
fat_eaten,"(0, 3, 5)",3,0.9
fat_eaten,"(0, 3, 6)",3,0.89
fat_eaten,"(0, 4, 5)",3,0.89
fat_eaten,"(0, 4, 6)",3,0.9
fat_eaten,"(0, 5, 6)",3,0.88
fat_eaten,"(1, 2, 3)",3,0.88
fat_eaten,"(1, 2, 4)",3,0.89
fat_eaten,"(1, 2, 5)",3,0.9
fat_eaten,"(1, 2, 6)",3,0.89
fat_eaten,"(1, 3, 4)",3,0.89
fat_eaten,"(1, 3, 5)",3,0.9
fat_eaten,"(1, 3, 6)",3,0.9
fat_eaten,"(1, 4, 5)",3,0.89
fat_eaten,"(1, 4, 6)",3,0.9
fat_eaten,"(1, 5, 6)",3,0.88
fat_eaten,"(2, 3, 4)",3,0.88
fat_eaten,"(2, 3, 5)",3,0.9
fat_eaten,"(2, 3, 6)",3,0.88
fat_eaten,"(2, 4, 5)",3,0.89
fat_eaten,"(2, 4, 6)",3,0.89
fat_eaten,"(2, 5, 6)",3,0.89
fat_eaten,"(3, 4, 5)",3,0.89
fat_eaten,"(3, 4, 6)",3,0.89
fat_eaten,"(3, 5, 6)",3,0.88
fat_eaten,"(4, 5, 6)",3,0.87
fat_eaten,"(0, 1, 2, 3)",4,0.92
fat_eaten,"(0, 1, 2, 4)",4,0.93
fat_eaten,"(0, 1, 2, 5)",4,0.93
fat_eaten,"(0, 1, 2, 6)",4,0.93
fat_eaten,"(0, 1, 3, 4)",4,0.93
fat_eaten,"(0, 1, 3, 5)",4,0.94
fat_eaten,"(0, 1, 3, 6)",4,0.93
fat_eaten,"(0, 1, 4, 5)",4,0.93
fat_eaten,"(0, 1, 4, 6)",4,0.94
fat_eaten,"(0, 1, 5, 6)",4,0.93
fat_eaten,"(0, 2, 3, 4)",4,0.93
fat_eaten,"(0, 2, 3, 5)",4,0.94
fat_eaten,"(0, 2, 3, 6)",4,0.93
fat_eaten,"(0, 2, 4, 5)",4,0.94
fat_eaten,"(0, 2, 4, 6)",4,0.94
fat_eaten,"(0, 2, 5, 6)",4,0.94
fat_eaten,"(0, 3, 4, 5)",4,0.94
fat_eaten,"(0, 3, 4, 6)",4,0.94
fat_eaten,"(0, 3, 5, 6)",4,0.94
fat_eaten,"(0, 4, 5, 6)",4,0.93
fat_eaten,"(1, 2, 3, 4)",4,0.93
fat_eaten,"(1, 2, 3, 5)",4,0.94
fat_eaten,"(1, 2, 3, 6)",4,0.93
fat_eaten,"(1, 2, 4, 5)",4,0.94
fat_eaten,"(1, 2, 4, 6)",4,0.94
fat_eaten,"(1, 2, 5, 6)",4,0.94
fat_eaten,"(1, 3, 4, 5)",4,0.94
fat_eaten,"(1, 3, 4, 6)",4,0.94
fat_eaten,"(1, 3, 5, 6)",4,0.94
fat_eaten,"(1, 4, 5, 6)",4,0.93
fat_eaten,"(2, 3, 4, 5)",4,0.94
fat_eaten,"(2, 3, 4, 6)",4,0.93
fat_eaten,"(2, 3, 5, 6)",4,0.93
fat_eaten,"(2, 4, 5, 6)",4,0.93
fat_eaten,"(3, 4, 5, 6)",4,0.93
fat_eaten,"(0, 1, 2, 3, 4)",5,0.95
fat_eaten,"(0, 1, 2, 3, 5)",5,0.96
fat_eaten,"(0, 1, 2, 3, 6)",5,0.96
fat_eaten,"(0, 1, 2, 4, 5)",5,0.96
fat_eaten,"(0, 1, 2, 4, 6)",5,0.96
fat_eaten,"(0, 1, 2, 5, 6)",5,0.96
fat_eaten,"(0, 1, 3, 4, 5)",5,0.96
fat_eaten,"(0, 1, 3, 4, 6)",5,0.97
fat_eaten,"(0, 1, 3, 5, 6)",5,0.97
fat_eaten,"(0, 1, 4, 5, 6)",5,0.97
fat_eaten,"(0, 2, 3, 4, 5)",5,0.97
fat_eaten,"(0, 2, 3, 4, 6)",5,0.96
fat_eaten,"(0, 2, 3, 5, 6)",5,0.97
fat_eaten,"(0, 2, 4, 5, 6)",5,0.97
fat_eaten,"(0, 3, 4, 5, 6)",5,0.97
fat_eaten,"(1, 2, 3, 4, 5)",5,0.96
fat_eaten,"(1, 2, 3, 4, 6)",5,0.96
fat_eaten,"(1, 2, 3, 5, 6)",5,0.97
fat_eaten,"(1, 2, 4, 5, 6)",5,0.97
fat_eaten,"(1, 3, 4, 5, 6)",5,0.97
fat_eaten,"(2, 3, 4, 5, 6)",5,0.96
fat_eaten,"(0, 1, 2, 3, 4, 5)",6,0.98
fat_eaten,"(0, 1, 2, 3, 4, 6)",6,0.98
fat_eaten,"(0, 1, 2, 3, 5, 6)",6,0.98
fat_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
fat_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
fat_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
fat_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
protein_eaten,"(0,)",1,0.7
protein_eaten,"(1,)",1,0.67
protein_eaten,"(2,)",1,0.69
protein_eaten,"(3,)",1,0.69
protein_eaten,"(4,)",1,0.7
protein_eaten,"(5,)",1,0.65
protein_eaten,"(6,)",1,0.64
protein_eaten,"(0, 1)",2,0.83
protein_eaten,"(0, 2)",2,0.84
protein_eaten,"(0, 3)",2,0.84
protein_eaten,"(0, 4)",2,0.85
protein_eaten,"(0, 5)",2,0.84
protein_eaten,"(0, 6)",2,0.82
protein_eaten,"(1, 2)",2,0.83
protein_eaten,"(1, 3)",2,0.84
protein_eaten,"(1, 4)",2,0.84
protein_eaten,"(1, 5)",2,0.84
protein_eaten,"(1, 6)",2,0.83
protein_eaten,"(2, 3)",2,0.83
protein_eaten,"(2, 4)",2,0.84
protein_eaten,"(2, 5)",2,0.84
protein_eaten,"(2, 6)",2,0.84
protein_eaten,"(3, 4)",2,0.85
protein_eaten,"(3, 5)",2,0.83
protein_eaten,"(3, 6)",2,0.83
protein_eaten,"(4, 5)",2,0.83
protein_eaten,"(4, 6)",2,0.82
protein_eaten,"(5, 6)",2,0.81
protein_eaten,"(0, 1, 2)",3,0.89
protein_eaten,"(0, 1, 3)",3,0.9
protein_eaten,"(0, 1, 4)",3,0.9
protein_eaten,"(0, 1, 5)",3,0.91
protein_eaten,"(0, 1, 6)",3,0.9
protein_eaten,"(0, 2, 3)",3,0.9
protein_eaten,"(0, 2, 4)",3,0.91
protein_eaten,"(0, 2, 5)",3,0.91
protein_eaten,"(0, 2, 6)",3,0.9
protein_eaten,"(0, 3, 4)",3,0.91
protein_eaten,"(0, 3, 5)",3,0.91
protein_eaten,"(0, 3, 6)",3,0.9
protein_eaten,"(0, 4, 5)",3,0.91
protein_eaten,"(0, 4, 6)",3,0.9
protein_eaten,"(0, 5, 6)",3,0.89
protein_eaten,"(1, 2, 3)",3,0.89
protein_eaten,"(1, 2, 4)",3,0.9
protein_eaten,"(1, 2, 5)",3,0.91
protein_eaten,"(1, 2, 6)",3,0.91
protein_eaten,"(1, 3, 4)",3,0.91
protein_eaten,"(1, 3, 5)",3,0.91
protein_eaten,"(1, 3, 6)",3,0.91
protein_eaten,"(1, 4, 5)",3,0.9
protein_eaten,"(1, 4, 6)",3,0.9
protein_eaten,"(1, 5, 6)",3,0.9
protein_eaten,"(2, 3, 4)",3,0.9
protein_eaten,"(2, 3, 5)",3,0.9
protein_eaten,"(2, 3, 6)",3,0.9
protein_eaten,"(2, 4, 5)",3,0.9
protein_eaten,"(2, 4, 6)",3,0.91
protein_eaten,"(2, 5, 6)",3,0.9
protein_eaten,"(3, 4, 5)",3,0.91
protein_eaten,"(3, 4, 6)",3,0.9
protein_eaten,"(3, 5, 6)",3,0.9
protein_eaten,"(4, 5, 6)",3,0.89
protein_eaten,"(0, 1, 2, 3)",4,0.93
protein_eaten,"(0, 1, 2, 4)",4,0.94
protein_eaten,"(0, 1, 2, 5)",4,0.94
protein_eaten,"(0, 1, 2, 6)",4,0.94
protein_eaten,"(0, 1, 3, 4)",4,0.94
protein_eaten,"(0, 1, 3, 5)",4,0.95
protein_eaten,"(0, 1, 3, 6)",4,0.94
protein_eaten,"(0, 1, 4, 5)",4,0.95
protein_eaten,"(0, 1, 4, 6)",4,0.94
protein_eaten,"(0, 1, 5, 6)",4,0.94
protein_eaten,"(0, 2, 3, 4)",4,0.94
protein_eaten,"(0, 2, 3, 5)",4,0.95
protein_eaten,"(0, 2, 3, 6)",4,0.94
protein_eaten,"(0, 2, 4, 5)",4,0.95
protein_eaten,"(0, 2, 4, 6)",4,0.94
protein_eaten,"(0, 2, 5, 6)",4,0.94
protein_eaten,"(0, 3, 4, 5)",4,0.95
protein_eaten,"(0, 3, 4, 6)",4,0.94
protein_eaten,"(0, 3, 5, 6)",4,0.94
protein_eaten,"(0, 4, 5, 6)",4,0.94
protein_eaten,"(1, 2, 3, 4)",4,0.94
protein_eaten,"(1, 2, 3, 5)",4,0.94
protein_eaten,"(1, 2, 3, 6)",4,0.94
protein_eaten,"(1, 2, 4, 5)",4,0.94
protein_eaten,"(1, 2, 4, 6)",4,0.95
protein_eaten,"(1, 2, 5, 6)",4,0.95
protein_eaten,"(1, 3, 4, 5)",4,0.95
protein_eaten,"(1, 3, 4, 6)",4,0.95
protein_eaten,"(1, 3, 5, 6)",4,0.95
protein_eaten,"(1, 4, 5, 6)",4,0.94
protein_eaten,"(2, 3, 4, 5)",4,0.94
protein_eaten,"(2, 3, 4, 6)",4,0.94
protein_eaten,"(2, 3, 5, 6)",4,0.94
protein_eaten,"(2, 4, 5, 6)",4,0.94
protein_eaten,"(3, 4, 5, 6)",4,0.94
protein_eaten,"(0, 1, 2, 3, 4)",5,0.96
protein_eaten,"(0, 1, 2, 3, 5)",5,0.97
protein_eaten,"(0, 1, 2, 3, 6)",5,0.96
protein_eaten,"(0, 1, 2, 4, 5)",5,0.97
protein_eaten,"(0, 1, 2, 4, 6)",5,0.97
protein_eaten,"(0, 1, 2, 5, 6)",5,0.97
protein_eaten,"(0, 1, 3, 4, 5)",5,0.97
protein_eaten,"(0, 1, 3, 4, 6)",5,0.97
protein_eaten,"(0, 1, 3, 5, 6)",5,0.97
protein_eaten,"(0, 1, 4, 5, 6)",5,0.97
protein_eaten,"(0, 2, 3, 4, 5)",5,0.97
protein_eaten,"(0, 2, 3, 4, 6)",5,0.97
protein_eaten,"(0, 2, 3, 5, 6)",5,0.97
protein_eaten,"(0, 2, 4, 5, 6)",5,0.97
protein_eaten,"(0, 3, 4, 5, 6)",5,0.97
protein_eaten,"(1, 2, 3, 4, 5)",5,0.97
protein_eaten,"(1, 2, 3, 4, 6)",5,0.97
protein_eaten,"(1, 2, 3, 5, 6)",5,0.97
protein_eaten,"(1, 2, 4, 5, 6)",5,0.97
protein_eaten,"(1, 3, 4, 5, 6)",5,0.97
protein_eaten,"(2, 3, 4, 5, 6)",5,0.97
protein_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
protein_eaten,"(0, 1, 2, 3, 4, 6)",6,0.98
protein_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
protein_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
protein_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
protein_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
protein_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
fiber_eaten,"(0,)",1,0.78
fiber_eaten,"(1,)",1,0.71
fiber_eaten,"(2,)",1,0.77
fiber_eaten,"(3,)",1,0.77
fiber_eaten,"(4,)",1,0.76
fiber_eaten,"(5,)",1,0.75
fiber_eaten,"(6,)",1,0.77
fiber_eaten,"(0, 1)",2,0.88
fiber_eaten,"(0, 2)",2,0.9
fiber_eaten,"(0, 3)",2,0.88
fiber_eaten,"(0, 4)",2,0.89
fiber_eaten,"(0, 5)",2,0.88
fiber_eaten,"(0, 6)",2,0.89
fiber_eaten,"(1, 2)",2,0.86
fiber_eaten,"(1, 3)",2,0.87
fiber_eaten,"(1, 4)",2,0.87
fiber_eaten,"(1, 5)",2,0.89
fiber_eaten,"(1, 6)",2,0.88
fiber_eaten,"(2, 3)",2,0.88
fiber_eaten,"(2, 4)",2,0.88
fiber_eaten,"(2, 5)",2,0.88
fiber_eaten,"(2, 6)",2,0.9
fiber_eaten,"(3, 4)",2,0.89
fiber_eaten,"(3, 5)",2,0.89
fiber_eaten,"(3, 6)",2,0.9
fiber_eaten,"(4, 5)",2,0.88
fiber_eaten,"(4, 6)",2,0.89
fiber_eaten,"(5, 6)",2,0.86
fiber_eaten,"(0, 1, 2)",3,0.93
fiber_eaten,"(0, 1, 3)",3,0.93
fiber_eaten,"(0, 1, 4)",3,0.93
fiber_eaten,"(0, 1, 5)",3,0.94
fiber_eaten,"(0, 1, 6)",3,0.93
fiber_eaten,"(0, 2, 3)",3,0.93
fiber_eaten,"(0, 2, 4)",3,0.94
fiber_eaten,"(0, 2, 5)",3,0.94
fiber_eaten,"(0, 2, 6)",3,0.95
fiber_eaten,"(0, 3, 4)",3,0.93
fiber_eaten,"(0, 3, 5)",3,0.93
fiber_eaten,"(0, 3, 6)",3,0.94
fiber_eaten,"(0, 4, 5)",3,0.93
fiber_eaten,"(0, 4, 6)",3,0.94
fiber_eaten,"(0, 5, 6)",3,0.92
fiber_eaten,"(1, 2, 3)",3,0.92
fiber_eaten,"(1, 2, 4)",3,0.92
fiber_eaten,"(1, 2, 5)",3,0.94
fiber_eaten,"(1, 2, 6)",3,0.93
fiber_eaten,"(1, 3, 4)",3,0.92
fiber_eaten,"(1, 3, 5)",3,0.95
fiber_eaten,"(1, 3, 6)",3,0.94
fiber_eaten,"(1, 4, 5)",3,0.94
fiber_eaten,"(1, 4, 6)",3,0.93
fiber_eaten,"(1, 5, 6)",3,0.93
fiber_eaten,"(2, 3, 4)",3,0.93
fiber_eaten,"(2, 3, 5)",3,0.94
fiber_eaten,"(2, 3, 6)",3,0.94
fiber_eaten,"(2, 4, 5)",3,0.93
fiber_eaten,"(2, 4, 6)",3,0.94
fiber_eaten,"(2, 5, 6)",3,0.93
fiber_eaten,"(3, 4, 5)",3,0.94
fiber_eaten,"(3, 4, 6)",3,0.94
fiber_eaten,"(3, 5, 6)",3,0.93
fiber_eaten,"(4, 5, 6)",3,0.92
fiber_eaten,"(0, 1, 2, 3)",4,0.95
fiber_eaten,"(0, 1, 2, 4)",4,0.96
fiber_eaten,"(0, 1, 2, 5)",4,0.97
fiber_eaten,"(0, 1, 2, 6)",4,0.96
fiber_eaten,"(0, 1, 3, 4)",4,0.96
fiber_eaten,"(0, 1, 3, 5)",4,0.97
fiber_eaten,"(0, 1, 3, 6)",4,0.96
fiber_eaten,"(0, 1, 4, 5)",4,0.97
fiber_eaten,"(0, 1, 4, 6)",4,0.96
fiber_eaten,"(0, 1, 5, 6)",4,0.96
fiber_eaten,"(0, 2, 3, 4)",4,0.96
fiber_eaten,"(0, 2, 3, 5)",4,0.96
fiber_eaten,"(0, 2, 3, 6)",4,0.97
fiber_eaten,"(0, 2, 4, 5)",4,0.96
fiber_eaten,"(0, 2, 4, 6)",4,0.97
fiber_eaten,"(0, 2, 5, 6)",4,0.96
fiber_eaten,"(0, 3, 4, 5)",4,0.96
fiber_eaten,"(0, 3, 4, 6)",4,0.96
fiber_eaten,"(0, 3, 5, 6)",4,0.96
fiber_eaten,"(0, 4, 5, 6)",4,0.95
fiber_eaten,"(1, 2, 3, 4)",4,0.95
fiber_eaten,"(1, 2, 3, 5)",4,0.96
fiber_eaten,"(1, 2, 3, 6)",4,0.96
fiber_eaten,"(1, 2, 4, 5)",4,0.96
fiber_eaten,"(1, 2, 4, 6)",4,0.96
fiber_eaten,"(1, 2, 5, 6)",4,0.96
fiber_eaten,"(1, 3, 4, 5)",4,0.97
fiber_eaten,"(1, 3, 4, 6)",4,0.96
fiber_eaten,"(1, 3, 5, 6)",4,0.97
fiber_eaten,"(1, 4, 5, 6)",4,0.96
fiber_eaten,"(2, 3, 4, 5)",4,0.96
fiber_eaten,"(2, 3, 4, 6)",4,0.97
fiber_eaten,"(2, 3, 5, 6)",4,0.96
fiber_eaten,"(2, 4, 5, 6)",4,0.96
fiber_eaten,"(3, 4, 5, 6)",4,0.96
fiber_eaten,"(0, 1, 2, 3, 4)",5,0.97
fiber_eaten,"(0, 1, 2, 3, 5)",5,0.98
fiber_eaten,"(0, 1, 2, 3, 6)",5,0.98
fiber_eaten,"(0, 1, 2, 4, 5)",5,0.98
fiber_eaten,"(0, 1, 2, 4, 6)",5,0.98
fiber_eaten,"(0, 1, 2, 5, 6)",5,0.98
fiber_eaten,"(0, 1, 3, 4, 5)",5,0.98
fiber_eaten,"(0, 1, 3, 4, 6)",5,0.98
fiber_eaten,"(0, 1, 3, 5, 6)",5,0.98
fiber_eaten,"(0, 1, 4, 5, 6)",5,0.98
fiber_eaten,"(0, 2, 3, 4, 5)",5,0.98
fiber_eaten,"(0, 2, 3, 4, 6)",5,0.98
fiber_eaten,"(0, 2, 3, 5, 6)",5,0.98
fiber_eaten,"(0, 2, 4, 5, 6)",5,0.98
fiber_eaten,"(0, 3, 4, 5, 6)",5,0.98
fiber_eaten,"(1, 2, 3, 4, 5)",5,0.98
fiber_eaten,"(1, 2, 3, 4, 6)",5,0.98
fiber_eaten,"(1, 2, 3, 5, 6)",5,0.98
fiber_eaten,"(1, 2, 4, 5, 6)",5,0.98
fiber_eaten,"(1, 3, 4, 5, 6)",5,0.98
fiber_eaten,"(2, 3, 4, 5, 6)",5,0.98
fiber_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
fiber_eaten,"(0, 1, 2, 3, 4, 6)",6,0.99
fiber_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
fiber_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
fiber_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
fiber_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
fiber_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
alcohol_eaten,"(0,)",1,0.64
alcohol_eaten,"(1,)",1,0.67
alcohol_eaten,"(2,)",1,0.7
alcohol_eaten,"(3,)",1,0.7
alcohol_eaten,"(4,)",1,0.66
alcohol_eaten,"(5,)",1,0.61
alcohol_eaten,"(6,)",1,0.71
alcohol_eaten,"(0, 1)",2,0.75
alcohol_eaten,"(0, 2)",2,0.78
alcohol_eaten,"(0, 3)",2,0.8
alcohol_eaten,"(0, 4)",2,0.85
alcohol_eaten,"(0, 5)",2,0.84
alcohol_eaten,"(0, 6)",2,0.83
alcohol_eaten,"(1, 2)",2,0.81
alcohol_eaten,"(1, 3)",2,0.82
alcohol_eaten,"(1, 4)",2,0.85
alcohol_eaten,"(1, 5)",2,0.85
alcohol_eaten,"(1, 6)",2,0.81
alcohol_eaten,"(2, 3)",2,0.82
alcohol_eaten,"(2, 4)",2,0.84
alcohol_eaten,"(2, 5)",2,0.83
alcohol_eaten,"(2, 6)",2,0.86
alcohol_eaten,"(3, 4)",2,0.85
alcohol_eaten,"(3, 5)",2,0.83
alcohol_eaten,"(3, 6)",2,0.84
alcohol_eaten,"(4, 5)",2,0.77
alcohol_eaten,"(4, 6)",2,0.84
alcohol_eaten,"(5, 6)",2,0.81
alcohol_eaten,"(0, 1, 2)",3,0.83
alcohol_eaten,"(0, 1, 3)",3,0.84
alcohol_eaten,"(0, 1, 4)",3,0.89
alcohol_eaten,"(0, 1, 5)",3,0.92
alcohol_eaten,"(0, 1, 6)",3,0.85
alcohol_eaten,"(0, 2, 3)",3,0.85
alcohol_eaten,"(0, 2, 4)",3,0.9
alcohol_eaten,"(0, 2, 5)",3,0.91
alcohol_eaten,"(0, 2, 6)",3,0.89
alcohol_eaten,"(0, 3, 4)",3,0.91
alcohol_eaten,"(0, 3, 5)",3,0.91
alcohol_eaten,"(0, 3, 6)",3,0.88
alcohol_eaten,"(0, 4, 5)",3,0.9
alcohol_eaten,"(0, 4, 6)",3,0.92
alcohol_eaten,"(0, 5, 6)",3,0.91
alcohol_eaten,"(1, 2, 3)",3,0.88
alcohol_eaten,"(1, 2, 4)",3,0.91
alcohol_eaten,"(1, 2, 5)",3,0.92
alcohol_eaten,"(1, 2, 6)",3,0.89
alcohol_eaten,"(1, 3, 4)",3,0.92
alcohol_eaten,"(1, 3, 5)",3,0.93
alcohol_eaten,"(1, 3, 6)",3,0.88
alcohol_eaten,"(1, 4, 5)",3,0.9
alcohol_eaten,"(1, 4, 6)",3,0.91
alcohol_eaten,"(1, 5, 6)",3,0.91
alcohol_eaten,"(2, 3, 4)",3,0.91
alcohol_eaten,"(2, 3, 5)",3,0.91
alcohol_eaten,"(2, 3, 6)",3,0.9
alcohol_eaten,"(2, 4, 5)",3,0.88
alcohol_eaten,"(2, 4, 6)",3,0.92
alcohol_eaten,"(2, 5, 6)",3,0.91
alcohol_eaten,"(3, 4, 5)",3,0.89
alcohol_eaten,"(3, 4, 6)",3,0.92
alcohol_eaten,"(3, 5, 6)",3,0.9
alcohol_eaten,"(4, 5, 6)",3,0.88
alcohol_eaten,"(0, 1, 2, 3)",4,0.88
alcohol_eaten,"(0, 1, 2, 4)",4,0.93
alcohol_eaten,"(0, 1, 2, 5)",4,0.94
alcohol_eaten,"(0, 1, 2, 6)",4,0.9
alcohol_eaten,"(0, 1, 3, 4)",4,0.93
alcohol_eaten,"(0, 1, 3, 5)",4,0.95
alcohol_eaten,"(0, 1, 3, 6)",4,0.9
alcohol_eaten,"(0, 1, 4, 5)",4,0.95
alcohol_eaten,"(0, 1, 4, 6)",4,0.93
alcohol_eaten,"(0, 1, 5, 6)",4,0.94
alcohol_eaten,"(0, 2, 3, 4)",4,0.93
alcohol_eaten,"(0, 2, 3, 5)",4,0.94
alcohol_eaten,"(0, 2, 3, 6)",4,0.91
alcohol_eaten,"(0, 2, 4, 5)",4,0.94
alcohol_eaten,"(0, 2, 4, 6)",4,0.95
alcohol_eaten,"(0, 2, 5, 6)",4,0.95
alcohol_eaten,"(0, 3, 4, 5)",4,0.95
alcohol_eaten,"(0, 3, 4, 6)",4,0.95
alcohol_eaten,"(0, 3, 5, 6)",4,0.95
alcohol_eaten,"(0, 4, 5, 6)",4,0.94
alcohol_eaten,"(1, 2, 3, 4)",4,0.94
alcohol_eaten,"(1, 2, 3, 5)",4,0.95
alcohol_eaten,"(1, 2, 3, 6)",4,0.92
alcohol_eaten,"(1, 2, 4, 5)",4,0.95
alcohol_eaten,"(1, 2, 4, 6)",4,0.95
alcohol_eaten,"(1, 2, 5, 6)",4,0.95
alcohol_eaten,"(1, 3, 4, 5)",4,0.95
alcohol_eaten,"(1, 3, 4, 6)",4,0.95
alcohol_eaten,"(1, 3, 5, 6)",4,0.95
alcohol_eaten,"(1, 4, 5, 6)",4,0.94
alcohol_eaten,"(2, 3, 4, 5)",4,0.94
alcohol_eaten,"(2, 3, 4, 6)",4,0.95
alcohol_eaten,"(2, 3, 5, 6)",4,0.95
alcohol_eaten,"(2, 4, 5, 6)",4,0.94
alcohol_eaten,"(3, 4, 5, 6)",4,0.94
alcohol_eaten,"(0, 1, 2, 3, 4)",5,0.95
alcohol_eaten,"(0, 1, 2, 3, 5)",5,0.96
alcohol_eaten,"(0, 1, 2, 3, 6)",5,0.92
alcohol_eaten,"(0, 1, 2, 4, 5)",5,0.97
alcohol_eaten,"(0, 1, 2, 4, 6)",5,0.96
alcohol_eaten,"(0, 1, 2, 5, 6)",5,0.97
alcohol_eaten,"(0, 1, 3, 4, 5)",5,0.98
alcohol_eaten,"(0, 1, 3, 4, 6)",5,0.96
alcohol_eaten,"(0, 1, 3, 5, 6)",5,0.97
alcohol_eaten,"(0, 1, 4, 5, 6)",5,0.97
alcohol_eaten,"(0, 2, 3, 4, 5)",5,0.97
alcohol_eaten,"(0, 2, 3, 4, 6)",5,0.97
alcohol_eaten,"(0, 2, 3, 5, 6)",5,0.97
alcohol_eaten,"(0, 2, 4, 5, 6)",5,0.97
alcohol_eaten,"(0, 3, 4, 5, 6)",5,0.97
alcohol_eaten,"(1, 2, 3, 4, 5)",5,0.98
alcohol_eaten,"(1, 2, 3, 4, 6)",5,0.97
alcohol_eaten,"(1, 2, 3, 5, 6)",5,0.97
alcohol_eaten,"(1, 2, 4, 5, 6)",5,0.97
alcohol_eaten,"(1, 3, 4, 5, 6)",5,0.97
alcohol_eaten,"(2, 3, 4, 5, 6)",5,0.97
alcohol_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
alcohol_eaten,"(0, 1, 2, 3, 4, 6)",6,0.97
alcohol_eaten,"(0, 1, 2, 3, 5, 6)",6,0.98
alcohol_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
alcohol_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
alcohol_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
alcohol_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
beta_carotene_eaten,"(0,)",1,0.6
beta_carotene_eaten,"(1,)",1,0.61
beta_carotene_eaten,"(2,)",1,0.61
beta_carotene_eaten,"(3,)",1,0.58
beta_carotene_eaten,"(4,)",1,0.6
beta_carotene_eaten,"(5,)",1,0.59
beta_carotene_eaten,"(6,)",1,0.58
